"id","title","summary"
"noticias-internacional-40298130","""Sufre una extensa pérdida de tejido cerebral"": por qué los médicos de EE.UU. rechazan la versión de Corea del Norte sobre la salud de Otto Warmbier","Un equipo de médicos de Estados Unidos ""no encontró rastros de botulismo"" en el estudiante estadounidense puesto en libertad por Corea del Norte después de más de 15 meses en prisión."
"noticias-internacional-53969199","Coronavirus: el mundo supera los 25 millones de casos de covid-19","El número de casos confirmados de covid-19 ya supera los 25 millones a nivel mundial."
"noticias-internacional-38374438","¿Primera dama en la sombra?: cuál será el papel de Ivanka Trump en la Casa Blanca","A sus 35 años, Ivanka Trump está acostumbrada a estar en el foco público."
"noticias-america-latina-37699764","El CNE aplaza por seis meses las elecciones regionales en Venezuela","Será difícil que haya referendo revocatorio al presidente Nicolás Maduro en 2016. E imposible que se celebren las elecciones regionales."
"noticias-43235302","Ruanda, el país que cerró más de 700 iglesias de su capital por ser demasiado ""ruidosas""","La escena de una iglesia silenciosa, con personas murmurando sus oraciones y la estruendosa explosión de eco que produce cualquier ruido no es la que predomina en Ruanda."
"121004_analgesico_veneno_mamba_men","En la mamba negra, un analgésico más potente que la morfina","Científicos franceses descubrieron un analgésico más poderoso que la morfina, y sin la mayoría de sus efectos secundarios, en el letal veneno de la mamba negra."
"140423_ultnot_maduro_economia_msd","Venezuela: Maduro anuncia fondos para sector privado","El presidente de Venezuela, Nicolás Maduro, ofreció el miércoles a empresarios privados acceso a recursos financieros de fondos públicos para que inviertan en el aparato productivo del país."
"141230_tania_bruguera_evento_performance_habana_wbm","La artista que quiso abrir los micrófonos a los cubanos en la Plaza de la Revolución","La idea de colocar un micrófono abierto en la Plaza de la Revolución de La Habana para que los ciudadanos expresaran sus opiniones sobre el futuro de Cuba se vio frustrada luego de que el gobierno negara permiso para el evento."
"noticias-53002815","Neodimio, el valioso mineral raro que se esconde en tu vieja computadora","¿Qué se puede hacer con un viejo disco duro, de esos que todavía giran dentro de la mayoría de las computadoras, una vez que termina su vida útil?"
"noticias-america-latina-42276100","Tribunal Electoral de Honduras anuncia un recuento parcial de votos de las elecciones presidenciales","La autoridad electoral de Honduras anunció este jueves que va a recontar los votos de las mesas cuyos resultados no se transmitieron en pasado 26 de noviembre cuando se desarrollaron las elecciones nacionales en el país."
"141119_salud_glaucoma_movimiento_ojos_il","Dime cómo ves TV y te diré si tienes glaucoma","Una de las principales causas de ceguera en todo el mundo se podría detectar viendo cómo los ojos de las personas se mueven al ver televisión."
"noticias-internacional-54882394","Kamala Harris: el impacto social y emocional para los más jóvenes de crecer con la primera vicepresidenta de EE.UU.","""La representación importa"" es una frase muy repetida estos días en Estados Unidos."
"130514_medicos_cubanos_brasil_lp","La exportación cubana más polémica: los médicos","Uno de los principales productos de exportación de Cuba se ha vuelto también un canal peculiar -y a menudo polémico- para cultivar relaciones entre la isla y países alrededor del mundo: los médicos."
"130131_salud_antibioticos_desnutricion_gtg","Antibióticos para reducir la malnutrición infantil en África","Recetar antibióticos a niños con malnutrición en países africanos donde la desnutrición es un problema crónico puede salvar decenas de miles de vidas, según un estudio publicado en el New England Journal of Medicine ."
"140507_primera_dt_mujer_vs","Helena Costa, la mujer que quiere revolucionar el fútbol masculino en Europa","No es común que el nombramiento de un director técnico de un equipo de segunda división de fútbol acapare la atención de la prensa internacional, pero el anuncio del nuevo entrenador del club francés Clermont Foot atrajo gran interés."
"140523_debate_presidencial_colombia_amv","Lo que no se vio del debate presidencial en Colombia","Y finalmente ocurrió. Este jueves, el presidente colombiano Juan Manuel Santos cambio la táctica que había sostenido a lo largo de la campaña por su reelección, de evitar los debates con los demás candidatos presidenciales."
"100614_2148_venezuela_intervienen_banco_federal_lav","Venezuela: intervienen Banco Federal","El gobierno de Venezuela intervino este lunes a puerta cerrada el Banco Federal, por estar inmerso ""en una grave situación financiera"", según dijeron autoridades de supervisión bancaria."
"noticias-50255550","“The Irishman”: quién era Jimmy Hoffa, el sindicalista cuya desaparición es uno de los grandes misterios de EE.UU. y que Scorsese retrata en su última película","El 30 de julio de 1975, Jimmy Hoffa fue visto por última vez a la salida de un restaurante en Detroit, EE.UU."
"noticias-internacional-50823422","""Dicen que se quieren morir"": la dramática situación de los niños en un campamento de refugiados en la isla griega de Lesbos","""Me quiero morir"" son palabras que Angela Modarelli nunca pensó que podrían salir de la boca de niños de 7 y 8 años."
"noticias-america-latina-43614330","Elecciones en Costa Rica: los 4 retos más urgentes que enfrentará el nuevo presidente, Carlos Alvarado","En la carrera a la presidencia de Costa Rica, en la que se impuso el candidato oficialista, Carlos Alvarado con más del 60% de los votos, el debate se centró en la religión y los derechos humanos."
"noticias-41637747","La impresionante colisión de dos estrellas de neutrones que provocaron las ondas gravitacionales que predijo Einstein","La primera noticia de la colisión de dos estrellas muertas o estrellas de neutrones llegó a la Tierra 130 millones de años tarde."
"150914_tecnologia_inteligencia_artificial_hitos_10_turing_asimov_amv","Los 10 hitos más importantes en la historia de la inteligencia artificial","La búsqueda de la inteligencia artificial empezó hace 70 años con la idea de que los computadores lograran pensar como los seres humanos. Lea: ¿Nos ganó ya la Inteligencia Artificial?"
"130430_ovejas_transgenicas_uruguay_ig","Las ovejas uruguayas fluorescentes que brillan como medusas","Son nueve corderos de poco más de seis meses, de aspecto normal a la luz del día pero de tono verde fluorescente bajo luz ultravioleta, una propiedad proporcionada por el gen de una medusa."
"noticias-america-latina-38672959","Matan en México a Isidro Baldenegro, el conocido activista ambiental ganador del prestigioso premio Goldman","A Isidro Baldenegro lo mataron igual que a su padre: a balazos."
"150223_perros_inteligencia_confianza_lp","Cómo sabe tu perro si se puede fiar de ti","Si los vemos tratando de atrapar su propia cola puede que no nos parezcan los animales más inteligentes del mundo. Pero las apariencias engañan: los perros son criaturas más despiertas de lo que pensamos."
"noticias-america-latina-50568043","Manuscrito de Sahuaraura, el excepcional documento de la nobleza inca que se creía perdido y que Perú recuperó después de más de un siglo","Una parte de la historia de Perú escrita a mano estuvo perdida durante siglo y medio."
"090905_0219_ekeko_disputa_irm","¿A quién le da más suerte el Ekeko?","Perú y Bolivia ya abrieron un nuevo frente en el enfrentamiento a cuenta de su folclore. Primero se disputaron el origen de la danza de La Diablada y ahora el de un muñeco al que se le suponen buenos augurios: el Ekeko."
"noticias-39230916","Cómo la invención del papel cambió el mundo","La imprenta de Gutenberg, creada en la década de 1440 por Johannes Gutenberg -un orfebre de Mainz, Alemania- es ampliamente considerada una de las invenciones más emblemáticas de la humanidad."
"noticias-internacional-51068040","""Australia arde mientras sus dirigentes se aferran al carbón""","Las noticias y las imágenes que nos acercan a los incendios en Australia son aterradoras."
"151013_jordania_refugiados_sirios_men","Los desesperados refugiados sirios que optan por regresar a la zona de guerra","Millones de sirios han huido del sangriento conflicto en su país. Medio millón buscaron refugio en Jordania. Pero ahora, tras cuatro años de conflicto, con las terribles condiciones de vida y la pobreza que enfrentan en Jordania, muchos de ellos, desesperados, están optando por regresar a su país."
"noticias-america-latina-41923937","Elecciones en Chile: cuál es el legado de Michelle Bachelet y por qué es más valorado en el extranjero que en su país","Algunos la ven, en el mediano plazo, como la primera mujer en la secretaría general de Naciones Unidas. Pero en su país, al menos en apariencia, muchos no la quieren ver ni en pintura."
"noticias-52207971","Coronavirus | Steve Hanke: ""Es un error poner cadenas a las puertas de las empresas. Cerrarlo todo es muy primitivo""","Las medidas de aislamiento para evitar la propagación del coronavirus tomadas por el gobierno de EE.UU. son como ""dar un golpe con un mazo""."
"deportes-36471577","Goles, ego y arrogancia: lo que Manchester United puede esperar de su nueva estrella, Zlatan Ibrahimovic","Zlatan Ibrahimovic es una raza de futbolista en extinción, de los que hablan y mucho, sin pelos en la lengua."
"noticias-36718199","¿Por qué a veces nos cuesta tanto concentrarnos y terminamos distraídos con nuestros teléfonos?","¿Has tenido uno de esos días en que sencillamente no te puedes concentrar?"
"noticias-49741437","El estudio que revela que la contaminación del aire ""atraviesa la placenta"" de mujeres embarazadas","Las partículas de carbono negro que contaminan el aire que respiramos llegan hasta la zona de la placenta donde se encuentra el feto en desarrollo en las mujeres embarazadas, según un estudio que acaba de salir a la luz."
"noticias-42855243","Grammy 2018: estos son los ganadores de una gala en la que el cantante Bruno Mars da la sorpresa y se lleva los 3 premios más codiciados de la música","Se esperaba una contienda entre los raperos Kendrick Lamar y Jay-Z, pero llegó Bruno Mars y se convirtió en la sensación de la noche."
"noticias-39572974","Oscar Munoz, director de United Airlines, se disculpa por el episodio del pasajero sacado a rastras de un avión de la compañía, pero dice que no renunciará","""El acontecimiento realmente horrible que ocurrió en este vuelo ha suscitado muchas respuestas de todos nosotros: indignación, enojo, decepción""."
"deportes-42549320","""Un regalo de Año Nuevo"": qué hay detrás de la oferta de Corea del Norte de participar en los Juegos Olímpicos de invierno de Pyeongchang","Kim Jong-un sorprendió al mundo con una declaración que no tenía nada qué ver con el lanzamiento de misiles: dijo estar dispuesto a enviar a sus atletas a los próximos Juegos Olímpicos de invierno."
"120723_siria_paul_wood_rebeldes_mz","Con los rebeldes sirios en el camino del Líbano a Damasco","Una fila de guerrilleros y contrabandistas asciende la ladera de la montaña en plena oscuridad."
"vert-cap-37390437","El hombre que vendió una página de internet ""píxel por píxel"" y se hizo millonario","A Alex Tew no se le conoce por dejarse llevar por la corriente."
"deportes-38894503","""Enemigos del fútbol"", cómo el RB Leipzig se convirtió en el club más odiado de Alemania","La escalada de violencia en el fútbol alemán está preocupando a las autoridades."
"noticias-49677708","""Me dieron un año de vida y llevo viviendo cinco""","Hace cinco años, Suzanne Davis fue diagnosticada con un tumor cerebral grado 4 y le dijeron que apenas tenía doce meses de vida."
"140428_blog_lalo_suarez_de_ogro_a_heroe","Suárez, de ogro a héroe","La transformación ya es oficial, pero en sentido contrario al que le dio Kafka al contarnos la metamorfosis de un hombre en insecto."
"140709_economia_el_nino_beneficios_nc","Los países que se benefician con el paso de la corriente de El Niño","El fenómeno climático conocido como ""El Niño"" produjo cuantiosas pérdidas económicas en América Latina en el pasado. Pero ante su posible retorno, algunos observan que la región está mucho mejor preparada económicamente para afrontar la corriente y habrá países que incluso se beneficiarán con su paso."
"noticias-53087940","Incendios en California: la histórica condena a PG&E por el crimen corporativo más mortífero que se haya juzgado en EE.UU.","La empresa de servicios públicos más grande de Estados Unidos se declaró culpable de la muerte de 84 personas en un incendio forestal en California, el crimen corporativo más mortífero que se haya condenado en ese país."
"noticias-45479060","El Niño: la alerta sobre el regreso del fenómeno meteorológico en los próximos 3 meses","La Organización Meteorológica Mundial (OMM) actualizó sus previsiones sobre la probabilidad de que regrese este año el fenómeno meteorológico conocido como El Niño."
"noticias-internacional-49919687","Ataque en París: un atacante con cuchillo mata a 4 agentes en el cuartel general de la policía de la capital francesa","Un hombre que empuñaba un cuchillo mató este jueves a cuatro agentes frente al cuartel general de la Policía de París, según medios franceses."
"noticias-america-latina-51787545","Coronavirus: Argentina registra la primera muerte por el covid-19 en América Latina","Un hombre de 64 años se convirtió este sábado en la primera víctima mortal del coronavirus en Argentina y en América Latina, según informaron las autoridades sanitarias de ese país."
"151111_economia_cultura_harvard_trampa_codigo_honor_finde_wbm","¿Por qué los estudiantes de Harvard tienen que jurar no hacer trampas?","Los estudiantes de Harvard este año han estado haciendo algo por primera vez en la larga historia de esta prestigiosa universidad de Estados Unidos."
"noticias-america-latina-52887154","Gasolina en Venezuela: las claves de la histórica decisión de Maduro de poner fin a décadas de combustible casi gratis en el país","Se acabó. La gasolina dejó de ser casi un regalo en Venezuela."
"160219_cultura_umberto_eco_frases_ap","10 frases para recordar la mordaz lucidez de Umberto Eco","Umberto Eco era tan famoso por su creación intelectual como por sus lúcidas y polémicas declaraciones mediáticas."
"noticias-america-latina-42388538","Sebastián Piñera asume el poder en Chile: ¿en qué se diferencia su segunda llegada a la presidencia de la primera?","Al nuevo presidente de Chile, Sebastián Piñera, nunca le gustó perder. O siempre le gustó ganar."
"151216_economia_venezuela_brasil_mexico_flujo_financiero_ilicito_il","Cuáles son los 3 países de América Latina con más flujos financieros ilícitos","Cuando se habla de flujo financieros ilícitos, se piensa en el tráfico de droga, armas y personas, además de turbios intercambios entre magnates y mafiosos."
"140402_ultnot_chile_terremoto_replica_jgc","Fuerte réplica sísmica de 7,6 en el norte de Chile","Otro fuerte terremoto, de magnitud 7,6, sacudió este miércoles el norte de Chile. El epicentro se dio en el mar, cerca de Iquique, la ciudad que llevó el peso del terremoto del martes, que tuvo una magnitud de 8,2."
"140414_ultnot_chile_incendio_valparaiso_mes","Chile: ""Extinguir completamente el fuego podría tomar 20 días""","Podría tomar más de veinte días para extinguir totalmente el fuego que ha devastado varias zonas de Valparaíso, en la costa central de Chile, según dijeron este lunes funcionarios chilenos."
"noticias-internacional-38718106","""Hechos alternativos"": la primera guerra de Donald Trump como presidente es contra los medios de comunicación","El primer fin de semana de Donald Trump como presidente de EE.UU. comenzó con una confrontación abierta con los medios de comunicación de su país."
"141113_tecnologia_quien_controla_informacion_salud_celular_dispositivos_ig","¿Quién quiere y para qué los datos de salud que llevas en tu móvil?","Cada vez tenemos más dispositivos a mano que cuentan los pasos que damos, las calorías que ingerimos, valoran nuestras horas de sueño y miden nuestro ritmo cardiaco."
"160118_deportes_famosos_casos_resultados_arreglados_ng","Algunos de los escándalos más sonados de amaño de resultados en la historia del deporte","El tenis es el último deporte que enfrenta acusaciones de amaño de resultados."
"noticias-internacional-41347890","Qué es la úlcera de Buruli, la enfermedad parecida a la lepra que no se puede erradicar","Ella Crofts es una colegiala australiana afectada por una úlcera que le carcomió parte de la rodilla."
"150219_deportes_ejercicios_correr_descalzo_minimalista_jmp","¿Realmente beneficia correr descalzo?","Se trata de una vuelta a lo básico, a tiempos de nuestros antepasados."
"131008_salud_coleccion_subdural_cronica_gtg","Por qué operaron a Cristina Fernández","La presidenta de Argentina, Cristina Fernández de Kirchner, se sometió este martes a una operación en la cabeza después de que le diagnosticaran una ""colección subdural crónica"". Una intervención que si bien según los especialistas es relativamente sencilla, la dejará apartada de sus obligaciones como mandataria durante un mes."
"131113_venezuela_inflacion_decreto_maduro_dp","¿Se puede bajar la inflación de Venezuela por decreto?","Los televisores y las licuadoras no fueron suficientes. El presidente de Venezuela, Nicolás Maduro, también quiere regularizar las ganancias de los zapatos, los autos y la ropa, entre otros."
"noticias-internacional-38066269","Cómo la mutilación femenina se sigue practicando en una sociedad moderna y cosmopolita","Zarifah Anuar no supo que se le había practicado una ablación de clítoris hasta que tuvo 23 años."
"120816_ultnot_pakistan_busqueda_pistoleros_ar","Pakistán busca a los responsables de ataque en base militar","Las fuerzas de seguridad de Pakistán buscan a los militantes envueltos en un ataque a una de las principales bases militares del país."
"151229_colombia_gemelos_cambiados_nc","La sorprendente historia de los cuatro gemelos colombianos separados al nacer que se convirtieron en ""una empresa""","Es una historia increíble, digna de formar parte de una telenovela sudamericana, colombiana para ser más precisos."
"noticias-40932317","Las oportunidades comerciales que el Brexit le está abriendo a América Latina","Ya lo dijo el presidente colombiano Juan Manuel Santos en junio del año pasado: el Brexit podía volverse un ""dolor de cabeza"" para ese país por la necesidad de renegociar los tratados comerciales con Reino Unido."
"150529_colombia_desminado_farc_ejercito_ng","Colombia dice que empezó desminado conjunto con las FARC","El Jefe negociador de paz del gobierno colombiano en La Habana, Humberto de la Calle, dijo que soldados y guerrilleros de las FARC han empezado a trabajar juntos en el proceso de desminado del país."
"121105_ultnot_toyota_beneficios_ventas_jmp","Toyota prevé importante aumento en sus ganancias","La fabricante de automóviles japonesa Toyota elevó su previsión de beneficios anuales para el 2013, confirmando su recuperación de los efectos del terremoto y posterior tsunami que sacudieron a Japón el año pasado."
"noticias-42420309","Los países de América que tuvieron más y menos déficit fiscal en 2017","Todos los países de América Latina cerraron 2017 con déficit fiscal por la sencilla razón de que gastaron más dinero del que ingresaron las arcas estatales."
"noticias-42534527","Los creativos bebedores que construyeron una isla para burlar una prohibición al consumo de alcohol","El consumo de alcohol en lugares públicos durante las celebraciones de año nuevo estaba prohibido en la península de Coromandel, en Nueva Zelanda. Así que un grupo de amigos decidió construirse su propia isla, para no tener que cumplir con la medida."
"noticias-50355748","La polémica en Japón por la prohibición a las mujeres de usar anteojos en el trabajo","El uso de anteojos en el trabajo puede pasar desapercibido en cualquier parte del mundo, pero en Japón se ha convertido en una controversia en las últimas semanas."
"141023_ultnot_reino_unido_pago_extra_a_la_union_europea_bd","Reino Unido tiene que pagar un recargo de US$2.700 millones a la UE","La Comisión Europea le ordenó a Reino Unido que pague US$2.700 millones adicionales a la Unión Europea."
"vert-cap-39851989","Por qué a veces no te conviene ser ""tú mismo"" en el trabajo","""Sé tú mismo"", es el consejo de moda como fórmula para desarrollar tu carrera profesional."
"noticias-45303759","La magdalena de Proust: la razón por la que hay olores y sabores que nos traen recuerdos que teníamos olvidados","¿Escuchaste alguna vez lo que es experimentar una ""magdalena de Proust""?"
"noticias-internacional-53914867","Elecciones de EE.UU.: cuán diferente sería un segundo mandato de Trump (y por qué esta idea asusta tanto a sus críticos)","Los críticos del presidente Donald Trump han alertado durante meses que en la elección del martes en Estados Unidos hay algo especial en juego: la propia república."
"141203_iwonder_tornado_como_se_forman_finde_dv","¿Cómo se torna una agradable brisa en un tornado aterrador?","Una cálida brisa de verano, una fresca ráfaga otoñal: ambas pueden ser agradables. Pero, ¿cuándo pasa el viento a ser algo peligroso y cómo se transforma en una de las más destructivas fuerzas de la naturaleza?"
"121008_chavez_reacciones_presidentes_mr","El mundo reacciona a la victoria de Hugo Chávez","Tras obtener 54,42% de los votos, el presidente de Venezuela, Hugo Chávez, conquistó el domingo un nuevo periodo presidencial en Venezuela, seguido por el candidato de la oposición Henrique Capriles Radonski, quien obtuvo el 44,97% de los sufragios."
"140610_brasil2014_negocio_mundial_estados_unidos_lf","Estados Unidos se deja seducir por el gran negocio del fútbol","El Mundial de Brasil 2014 apenas comienza, pero en Estados Unidos ya dejó grandes ganadores: a los empresarios del balompié."
"130510_cleveland_secuestros_castro_hechos_pena_muerte_men","Cleveland: lo que se sabe de la ""casa de los horrores""","Los medios estadounidenses la bautizaron como ""la casa de los horrores"": la residencia de cuatro habitaciones donde durante 10 años Ariel Castro supuestamente torturó y mantuvo prisioneras a tres mujeres."
"141208_iniciativa20x20_lima_cumbre_lp","¿Es posible reforestar una zona del tamaño de Uruguay?","Se anunció el domingo durante la XX Conferencia Internacional sobre Cambio Climático (Conferencia de las Partes o COP20) que tiene lugar en Lima, Perú."
"noticias-internacional-48751686","Cumbre del G20 2019: qué es el Grupo de los 20, el mayor espacio de deliberación política y económica del mundo (y por qué genera controversia)","Son los pesos pesados de la economía global y los que, probamente, se le unirán -o aspiran a hacerlo- en un futuro cercano."
"150901_papa_perdon_aborto_catolico_santo_lav","Perdón de la Iglesia a las mujeres que abortaron: ¿cambio profundo o retoque estético?","Para muchas mujeres católicas que se vieron en algún momento de sus vidas ante la difícil decisión de interrumpir un embarazo, el anuncio del papa Francisco de ofrecer un permiso temporal para que los sacerdotes puedan absolver del ""pecado de aborto"" probablemente será un alivio."
"noticias-38787777","Roger Federer gana el Abierto de Australia tras derrotar a Rafael Nadal y obtiene el 18º Grand Slam de su carrera","Roger Federer ganó el 18º Grand Slam de su carrera y su primer título en cinco años en una emocionante final de cinco sets derrotando a Rafael Nadal en el Abierto de Australia."
"140714_salud_cerebro_adictos_sexo_ar","¿Cómo es el cerebro de un ""adicto"" al sexo?","El primer estudio en investigar la actividad cerebral de los ""adictos"" al sexo ha descubierto similitudes con aquellos que sufren de adicción a las drogas."
"noticias-39961846","Los misterios que revelan los objetos encontrados en Teotihuacán, la ciudad precolombina en México","Queda ya muy poco tiempo para que concluya, a mediados de este año, la excavación dentro del templo de la Serpiente Emplumada en Teotihuacán, la ciudad precolombina situada a unos 50 kilómetros al noreste de Ciudad de México."
"noticias-internacional-39337315","Muere a los 66 años Martin McGuinness, exdirigente histórico del IRA y figura clave del proceso de paz de Irlanda del Norte","Martin McGuinness, exdirigente histórico del grupo separatista Ejército Republicano Irlandés y figura clave del proceso de paz de Irlanda del Norte, murió este martes a los 66 años, tras una larga enfermedad cardíaca."
"140508_eeuu_nigeria_reaccion_ninas_secuestradas_tsb","¿Actuó muy lento EE.UU. en el secuestro de jóvenes en Nigeria?","Tres semanas después de que más de 200 niñas fueran secuestradas en Nigeria, Estados Unidos anunció el arribo una delegación a ese país para ayudar en la búsqueda. ¿Es muy poco? ¿Es demasiado tarde?"
"noticias-41859361","¿Cuánto debería preocuparnos la ""estupidez artificial""?","Los ""optimistas"" y los ""pesimistas"" de la inteligencia artificial están enfrentados en un intenso debate."
"140303_poder_militar_rusia_ucrania_msd","El (des)balance del poder militar entre Rusia y Ucrania","Al menos en el papel, la fuerza militar ucraniana luce certera, aunque es numéricamente inferior que las fuerzas armadas rusas: Moscú cuenta con más de cuatro veces la cantidad de soldados activos y el doble de tanques que Kiev."
"noticias-america-latina-49483620","Incendios en el Amazonas: cuánto puede tardar en regenerarse la selva consumida por los incendios","Más de 40.000 especies de plantas, 1.300 tipos de aves y 426 diferentes de mamíferos viven en la selva tropical del Amazonas, la más grande del mundo con 6,7 millones de kilómetros cuadrados."
"noticias-america-latina-39988609","Multitudinarias marchas en Caracas y Táchira al cumplirse 50 días de protestas opositoras contra el gobierno de Nicolás Maduro","Han pasado 50 días desde que un controversial fallo del Tribunal Supremo de Justicia de Venezuela (TSJ), atribuyéndose las funciones de la Asamblea Nacional, desatara una oleada de manifestaciones contra el gobierno de Nicolás Maduro."
"140120_ultnot_negociaciones_siria_ginebra_mz","Diplomáticos tratan de salvar la conferencia sobre Siria","Frenéticos esfuerzos diplomáticos tienen lugar para salvar la conferencia para una solución negociada al conflicto sirio, que está planeada para esta semana en Ginebra, Suiza."
"noticias-46605325","Por qué las ranas de la ciudad son más ""sexy"" que las de bosque","Al igual que los pavos reales macho usan colas vistosas para atraer a las hembras, las ranas túngara de Panamá hacen lo mismo con sus cantos."
"noticias-america-latina-36929148","El expresidente de Brasil Lula será juzgado por obstrucción a la justicia","El expresidente de Braisl Luiz Inácio Lula da Silva será juzgado por obstrucción a la justicia junto a otras seis personas, según anunció este viernes un tribunal de Brasilia."
"noticias-america-latina-51305046","Inocente Montano: la masacre de 8 personas por la que el excoronel del ejército de El Salvador fue sentenciado a más de 130 años de cárcel en España","* Este artículo fue publicado originalmente en enero de 2020 y ha sido actualizado y republicado con motivo de la condena en España a Inocente Montano."
"151026_economia_bolivia_evo_morales_wall_street_lf","El inesperado cortejo entre Wall Street y el socialismo del boliviano Evo Morales","No hace mucho que el diario londinense Financial Times , biblia del capitalismo, llamó a Evo Morales ""el socialista más exitoso del mundo""."
"noticias-41810002","Por qué causó tanto enojo que Kevin Spacey confesara que es homosexual al disculparse por una denuncia de abuso sexual","Si Kevin Spacey hubiera confesado su homosexualidad hace un año, las reacciones hubieran sido muy diferentes a las de este lunes."
"141205_ultnot_eeuu_protestas_ciudades_lav","Tercera jornada de protestas en EE.UU. por caso Eric Garner","Miles de personas se concentraron este viernes en varias ciudades de Estados Unidos en la tercera jornada de protestas consecutivas por varios incidentes de brutalidad policial de agentes blancos frente a hombres negros desarmados."
"141231_tecnologia_tor_red_oscura_paginas_populares_trafico_ig","Drogas y pornografía, los sitios más populares en la red oscura","La mayoría del tráfico en la red Tor, un servicio que permite la navegación anónima en la llamada ""red oscura"", se dirige a sitios relacionados con imágenes de abuso sexual infantil, según un estudio."
"151012_embajador_venezolano_empresario_bolivia_bm","El exembajador chavista que se convirtió en alto ejecutivo ferroviario en Bolivia","No era una imagen que sorprendía a nadie. Sentado junto a Evo Morales en un sinfín de actos públicos aparecía Julio Montes, el delegado de Hugo Chávez en Bolivia."
"141203_eeuu_eric_garner_cargos_tsb","Eric Garner: la nueva muerte por violencia policial que conmociona a Nueva York","""¡No puedo respirar. No puedo respirar. No puedo respirar!"""
"noticias-54385772","Fertilidad masculina | ""La primera vez que noté que algo iba mal con mis testículos tenía 15 años""","Testículos. Casi la mitad de la población los tiene, pero ¿los cuidan adecuadamente y saben cómo funcionan?"
"noticias-america-latina-41330942","""Tienes que estar fuerte"": el drama de los padres y familiares de los niños atrapados entre los escombros de la escuela Rébsamen, destruida por el terremoto en Ciudad de México","En medio del caos, los gritos desesperados, y los policías y militares que tratan de formar una valla humana, un hombre fornido con camiseta azul camina tambaleante hacia un puesto médico."
"noticias-42906221","Tus fotos: la tristeza, una de las expresiones más humanas que existen","Dolorosa y a veces hasta desoladora -pero también serena, digna, e incluso bella- la tristeza es parte inevitable de la vida."
"noticias-america-latina-51812612","Coronavirus: Panamá reporta la primera muerte por covid-19 en Centroamérica y eleva a 8 el número de casos confirmados","Un día después de que Panamá confirmara el primer caso del nuevo coronavirus en su territorio, las autoridades sanitarias del país informaron de la primera muerte por covid-19 y elevaron el número total de casos registrados a ocho."
"vert-cap-42866079","Técnicas sencillas para dormir bien en un avión y evitar que tu vuelo sea una pesadilla","Brian Kelly es uno de los raros entre los viajeros frecuentes, pues disfruta dormir a 9.000 metros de altura."
"noticias-internacional-36606767","""Cómo logré evitar que mi padre me sometiera a una mutilación genital""","""Zara"" se ha convertido en la primera persona en Reino Unido que recibe un mandato judicial para protegerla tanto de un matrimonio forzado como de una mutilación genital."
"noticias-50070718","Fotógrafo de Vida Silvestre 2019: el encuentro mortal entre un zorro y una marmota, la espectacular imagen ganadora del concurso","Parece una imagen graciosa, pero la foto que vemos arriba muestra una lucha a muerte en las monta ñ as Qilian en China."
"noticias-39771460","Así es Mr. Fixer, el empresario capaz de organizar cualquier sueño de sus clientes (por muy extravagante que sea)","Si tu sueño es pedirle matrimonio a tu novia en una fiesta privada frente a las pirámides de Egipto, Mr. Fixer es capaz de hacerlo realidad."
"noticias-america-latina-37066575","Río 2016: los estimulantes legales con los que los atletas olímpicos pueden aumentar su rendimiento sin arriesgarse a ser sancionados por dopaje","El problema del dopaje fue uno de los asuntos que más ruido hizo antes del inicio de los Juegos Olímpicos de Río 2016, sobre todo en lo que respecta al equipo de Rusia."
"160121_will_smith_oscar_boicot_dgm","Will Smith se suma al boicot a los Oscar por la falta de diversidad racial de los nominados","El actor estadounidense Will Smith confirmó este jueves que no asistirá a la entrega de premios de la Academia de las Ciencias y Artes Cinematográficas de EE.UU., en medio de la controversia por la por la falta de diversidad racial entre los nominados."
"deportes-42512093","El selfie de Roger Federer con un quokka, ""el animal más feliz del mundo"", que ha puesto a sonreír a internet","""Conozcan a mi nuevo amiguito peludo. Muy contento de estar aquí abajo. #FelizQuokka"", escribió en Twitter el tenista Roger Federer. E internet se volvió loca."
"130417_paraguay_elecciones_dengue_vs","Paraguay: la enfermedad que quedó escondida por las elecciones","Los paraguayos se preparan para ir a las urnas este domingo en unas elecciones generales que muchos esperan deje atrás la crisis política que suscitó en junio pasado la destitución de Fernando Lugo y su reemplazo por el vicepresidente Federico Franco."
"noticias-47986298","Meghan y Harry: todos los detalles sobre el próximo bebé real en Reino Unido","Hace 11 meses que los duques de Sussex pasaron por el altar y ahora el nacimiento de su primer hijo está justo a la vuelta de la esquina."
"131119_ultnot_venezuela_poderes_especiales_ley_habilitante_dp","Venezuela: aprueban poderes especiales para Nicolás Maduro","La Asamblea Nacional de Venezuela aprobó este martes la Ley Habilitante que le dará al presidente Nicolás Maduro poderes especiales."
"noticias-internacional-43086034","Cómo hicieron Reino Unido y Australia para reducir los tiroteos masivos y qué puede aprender de ellos EE.UU.","Otro tiroteo. Otra matanza en un colegio estadounidense."
"noticias-america-latina-41952749","¿Por qué el apellido Godínez se convirtió en una etiqueta para discriminar a algunos oficinistas en México?","Godínez es un apellido. Pero en México es también una forma de llamar a las personas que trabajan en oficinas o dependencias gubernamentales."
